OFFENSE_CODE,YEAR,MONTH
2647,2016,10
3125,2016,10
3125,2016,10
2629,2016,10
3802,2016,10
614,2016,10
2907,2016,10
3115,2016,10
3125,2016,10
521,2016,10
3831,2016,10
1109,2016,10
3821,2016,10
3115,2016,10
614,2016,10
3410,2016,10
3115,2016,10
3115,2016,10
3831,2016,10
413,2016,10
301,2016,10
3410,2016,10
3820,2016,10
3831,2016,10
3125,2016,10
3410,2016,10
617,2016,10
2610,2016,10
3114,2016,10
3125,2016,10
616,2016,10
614,2016,10
3802,2016,10
3801,2016,10
3125,2016,10
3820,2016,10
3410,2016,10
3201,2016,10
3410,2016,10
1102,2016,10
3410,2016,10
1846,2016,10
3831,2016,10
802,2016,10
614,2016,10
3115,2016,10
614,2016,10
3125,2016,10
3802,2016,10
3803,2016,10
2629,2016,10
3402,2016,10
2405,2016,10
615,2016,10
3301,2016,10
3301,2016,10
617,2016,10
3207,2016,10
3820,2016,10
3006,2016,10
3114,2016,10
301,2016,10
3006,2016,10
3018,2016,10
3301,2016,10
2647,2016,10
311,2016,10
3114,2016,10
3115,2016,10
3801,2016,10
1846,2016,10
2900,2016,10
2905,2016,10
3410,2016,10
3006,2016,10
1402,2016,10
2405,2016,10
3111,2016,10
3006,2016,10
2907,2016,10
3006,2016,10
3114,2016,10
413,2016,10
1402,2016,10
3006,2016,10
3115,2016,10
3115,2016,10
301,2016,10
413,2016,10
3410,2016,10
1504,2016,10
413,2016,10
1510,2016,10
3301,2016,10
3831,2016,10
613,2016,10
3831,2016,10
3301,2016,10
3114,2016,10
423,2016,10
3501,2016,10
1402,2016,10
3006,2016,10
3114,2016,10
3109,2016,10
3115,2016,10
3125,2016,10
614,2016,10
3114,2016,10
614,2016,10
1402,2016,10
3114,2016,10
3125,2016,10
2647,2016,10
3125,2016,10
1402,2016,10
619,2016,10
2632,2016,10
301,2016,10
1402,2016,10
3802,2016,10
540,2016,10
3831,2016,10
613,2016,10
3115,2016,10
3115,2016,10
3111,2016,10
3301,2016,10
3115,2016,10
3410,2016,10
3006,2016,10
3109,2016,10
3006,2016,10
617,2016,10
3801,2016,10
3006,2016,10
3115,2016,10
3810,2016,10
3115,2016,10
1001,2016,10
1402,2016,10
3301,2016,10
413,2016,10
3115,2016,10
3831,2016,10
3114,2016,10
3115,2016,10
802,2016,10
3108,2016,10
614,2016,10
3006,2016,10
802,2016,10
2907,2016,10
617,2016,10
617,2016,10
3006,2016,10
1849,2016,10
1810,2016,10
3125,2016,10
3831,2016,10
3501,2016,10
3502,2016,10
3115,2016,10
3111,2016,10
2647,2016,10
3201,2016,10
3805,2016,10
423,2016,10
3111,2016,10
3502,2016,10
3006,2016,10
3831,2016,10
3111,2016,10
1304,2016,10
727,2016,10
3115,2016,10
3803,2016,10
3119,2016,10
3125,2016,10
2629,2016,10
3115,2016,10
3006,2016,10
3802,2016,10
3018,2016,10
2619,2016,10
3820,2016,10
3006,2016,10
3115,2016,10
3114,2016,10
1402,2016,10
3115,2016,10
1106,2016,10
3006,2016,10
2647,2016,10
2629,2016,10
3301,2016,10
3125,2016,10
614,2016,10
3125,2016,10
2647,2016,10
3410,2016,10
3831,2016,10
3803,2016,10
1107,2016,10
3006,2016,10
3115,2016,10
1503,2016,10
3115,2016,10
2905,2016,10
3801,2016,10
3502,2016,10
3501,2016,10
3502,2016,10
3501,2016,10
3501,2016,10
3502,2016,10
3501,2016,10
3502,2016,10
802,2016,10
1402,2016,10
735,2016,10
3802,2016,10
2647,2016,10
2914,2016,10
1402,2016,10
619,2016,10
3114,2016,10
3115,2016,10
3115,2016,10
520,2016,10
802,2016,10
3801,2016,10
2610,2016,10
520,2016,10
3125,2016,10
619,2016,10
3831,2016,10
3115,2016,10
311,2016,10
3125,2016,10
617,2016,10
520,2016,10
2647,2016,10
3006,2016,10
2900,2016,10
2906,2016,10
2905,2016,10
802,2016,10
617,2016,10
3115,2016,10
617,2016,10
614,2016,10
3114,2016,10
614,2016,10
617,2016,10
3125,2016,10
3115,2016,10
3006,2016,10
423,2016,10
1402,2016,10
2647,2016,10
3125,2016,10
301,2016,10
3006,2016,10
2647,2016,10
3115,2015,10
614,2016,10
3207,2016,10
1300,2016,10
1402,2016,10
735,2016,10
1402,2016,10
3831,2016,10
724,2016,10
3018,2016,10
3125,2016,10
2905,2016,10
617,2016,10
541,2016,10
614,2016,10
3201,2016,10
613,2016,10
3201,2016,10
3831,2016,10
3115,2016,10
1106,2016,10
3803,2016,10
3115,2016,10
3115,2016,10
802,2016,10
2647,2016,10
3810,2016,10
613,2016,10
2647,2016,10
1402,2016,10
3831,2016,10
3115,2016,10
3201,2016,10
3803,2016,10
3201,2016,10
560,2016,10
1810,2016,10
3125,2016,10
1300,2016,10
3125,2016,10
3115,2016,10
311,2016,10
3410,2016,10
802,2016,10
413,2016,10
423,2016,10
801,2016,10
3125,2016,10
3125,2016,10
1402,2016,10
802,2016,10
724,2016,10
3125,2016,10
3301,2016,10
3831,2016,10
2647,2016,10
802,2016,10
802,2016,10
619,2016,10
2007,2016,10
614,2016,10
301,2016,10
3803,2016,10
311,2016,10
1402,2016,10
413,2016,10
2647,2016,10
3006,2016,10
3301,2016,10
1402,2016,10
3114,2016,10
1415,2016,10
3115,2016,10
3115,2016,10
3108,2016,10
3114,2016,10
3114,2016,10
3410,2016,10
2610,2016,10
2610,2016,10
3125,2016,10
2610,2016,10
3125,2016,10
802,2016,10
3006,2016,10
1815,2016,10
3130,2016,10
2101,2016,10
2657,2016,10
3114,2016,10
3006,2016,10
3301,2016,10
3006,2016,10
3410,2016,10
3831,2016,10
1402,2016,10
3114,2016,10
1402,2016,10
615,2016,10
2629,2016,10
3114,2016,10
3501,2016,10
3831,2016,10
724,2016,10
3114,2016,10
520,2016,10
3410,2016,10
3006,2016,10
3114,2016,10
3831,2016,10
522,2016,10
3006,2016,10
3402,2016,10
413,2016,10
423,2016,10
2405,2016,10
3112,2016,10
3301,2016,10
802,2016,10
1810,2016,10
3410,2016,10
1810,2016,10
522,2016,10
3114,2016,10
3803,2016,10
3125,2016,10
802,2016,10
2007,2016,10
3125,2016,10
3115,2016,10
2907,2016,10
3125,2016,10
3114,2016,10
1842,2016,10
2629,2016,10
3115,2016,10
3803,2016,10
3301,2016,10
614,2016,10
3201,2016,10
3831,2016,10
3301,2016,10
522,2016,10
802,2016,10
2401,2016,10
1503,2016,10
3108,2016,10
1402,2016,10
3115,2016,10
3006,2016,10
3007,2016,10
1402,2016,10
3125,2016,10
3115,2016,10
3820,2016,10
1815,2016,10
3125,2016,10
3801,2016,10
1842,2016,10
520,2016,10
802,2016,10
3301,2016,10
724,2016,10
3301,2016,10
2610,2016,10
1805,2016,10
3125,2016,10
2657,2016,10
3803,2016,10
3301,2016,10
619,2016,10
3201,2016,10
3830,2016,10
3130,2016,10
1848,2016,10
3112,2016,10
3410,2016,10
3125,2016,10
3831,2016,10
3006,2016,10
1510,2016,10
3006,2016,10
301,2016,10
413,2016,10
1001,2016,10
3301,2016,10
361,2016,10
613,2016,10
614,2016,10
619,2016,10
2647,2016,10
619,2016,10
1102,2016,10
3201,2016,10
3125,2016,10
3115,2016,10
802,2016,10
3831,2016,10
3006,2016,10
1402,2016,10
3831,2016,10
3803,2016,10
3410,2016,10
3805,2016,10
2647,2016,10
3831,2016,10
617,2016,10
3115,2016,10
3114,2016,10
3801,2016,10
1402,2016,10
3125,2016,10
3006,2016,10
615,2016,10
1510,2016,10
1806,2016,10
1843,2016,10
1841,2016,10
1848,2016,10
3130,2016,10
3831,2016,10
3006,2016,10
614,2016,10
1402,2016,10
2619,2016,10
3108,2016,10
614,2016,10
1001,2016,10
3006,2016,10
3801,2016,10
3115,2016,10
3125,2016,10
3115,2016,10
2629,2016,10
802,2016,10
3801,2016,10
2905,2016,10
3125,2016,10
3831,2016,10
613,2016,10
802,2016,10
3115,2016,10
2906,2016,10
3115,2016,10
3410,2016,10
3820,2016,10
2610,2016,10
614,2016,10
3007,2016,10
1300,2016,10
3108,2016,10
619,2016,10
3830,2016,10
3301,2016,10
3201,2016,10
3503,2016,10
802,2016,10
3831,2016,10
3006,2016,10
2629,2016,10
613,2016,10
3006,2016,10
3111,2016,10
3410,2016,10
3109,2016,10
1402,2016,10
706,2016,10
724,2016,10
3006,2016,10
521,2016,10
3831,2016,10
3115,2016,10
3503,2016,10
802,2016,10
802,2016,10
1402,2016,10
3803,2016,10
2629,2016,10
2647,2016,10
3115,2016,10
802,2016,10
613,2016,10
2660,2016,10
3125,2016,10
724,2016,10
3410,2016,10
3410,2016,10
3410,2016,10
3114,2016,10
3821,2016,10
2007,2016,10
1107,2015,10
706,2016,10
724,2016,10
3207,2016,10
2629,2016,10
1845,2016,10
3801,2016,10
2629,2016,10
3410,2016,10
3125,2016,10
3831,2016,10
3501,2016,10
3502,2016,10
520,2016,10
3119,2016,10
3830,2016,10
2900,2016,10
2907,2016,10
617,2016,10
3810,2016,10
3115,2016,10
3115,2016,10
520,2016,10
3831,2016,10
3801,2016,10
614,2016,10
3301,2016,10
2403,2016,10
3109,2016,10
724,2016,10
3410,2016,10
1842,2016,10
3802,2016,10
3114,2016,10
423,2016,10
2907,2016,10
3006,2016,10
2907,2016,10
1402,2016,10
2610,2016,10
1830,2016,10
3803,2016,10
3111,2016,10
3115,2016,10
3006,2016,10
3006,2016,10
3201,2016,10
2401,2016,10
619,2016,10
613,2016,10
3114,2016,10
1102,2016,10
619,2016,10
3201,2016,10
3125,2016,10
802,2016,10
3114,2016,10
2647,2016,10
3115,2016,10
3114,2016,10
3301,2016,10
3207,2016,10
2900,2016,10
1831,2016,10
3114,2016,10
3006,2016,10
1503,2016,10
3201,2016,10
1510,2016,10
3114,2016,10
3802,2016,10
3115,2016,10
1832,2016,10
3007,2016,10
3115,2016,10
3006,2016,10
311,2016,10
3301,2016,10
301,2016,10
617,2016,10
3115,2016,10
1501,2016,10
2629,2016,10
2647,2016,10
617,2016,10
3301,2016,10
1831,2016,10
3831,2016,10
3006,2016,10
1106,2016,10
3803,2016,10
3006,2016,10
3006,2016,10
802,2016,10
802,2016,10
801,2016,10
423,2016,10
3207,2016,10
3115,2016,10
3108,2016,10
3125,2016,10
3114,2016,10
3006,2016,10
3006,2016,10
1402,2016,10
3502,2016,10
724,2016,10
1402,2016,10
619,2016,10
801,2016,10
1102,2016,10
1842,2016,10
1844,2016,10
3125,2016,10
3831,2016,10
3207,2016,10
3006,2016,10
802,2016,10
3201,2016,10
3201,2016,10
3501,2016,10
3502,2016,10
413,2016,10
3501,2016,10
2647,2016,10
2647,2016,10
613,2016,10
540,2016,10
1841,2016,10
3410,2016,10
3115,2016,10
3115,2016,10
3125,2016,10
423,2016,10
613,2016,10
3201,2016,10
3125,2016,10
1844,2016,10
413,2016,10
3115,2016,10
3831,2016,10
1106,2016,10
3007,2016,10
613,2016,10
3802,2016,10
613,2016,10
3803,2016,10
522,2016,10
3831,2016,10
1106,2016,10
3006,2016,10
3410,2016,10
2610,2016,10
3301,2016,10
3410,2016,10
3831,2016,10
3006,2016,10
3802,2016,10
3006,2016,10
3114,2016,10
3115,2016,10
3801,2016,10
3301,2016,10
3301,2016,10
613,2016,10
3201,2016,10
3114,2016,10
1102,2016,10
614,2016,10
617,2016,10
617,2016,10
3801,2016,10
3205,2016,10
423,2016,10
2007,2016,10
3115,2016,10
615,2016,10
614,2016,10
3402,2016,10
3410,2016,10
3115,2016,10
1402,2016,10
3803,2016,10
614,2016,10
1402,2016,10
3810,2016,10
2905,2016,10
3114,2016,10
3006,2016,10
614,2016,10
3114,2016,10
3301,2016,10
1832,2016,10
3410,2016,10
3114,2016,10
1402,2016,10
802,2016,10
802,2016,10
3006,2016,10
3106,2016,10
3831,2016,10
3115,2016,10
3002,2016,10
802,2016,10
3114,2016,10
1106,2016,10
617,2016,10
2647,2016,10
3410,2016,10
2610,2016,10
3831,2016,10
617,2016,10
1843,2016,10
2610,2016,10
2616,2016,10
540,2016,10
3502,2016,10
2900,2016,10
3115,2016,10
3201,2016,10
3108,2016,10
1402,2016,10
3831,2016,10
540,2016,10
1402,2016,10
1402,2016,10
619,2016,10
3006,2016,10
1402,2016,10
413,2016,10
614,2016,10
3006,2016,10
3006,2016,10
2905,2016,10
617,2016,10
3301,2016,10
522,2016,10
802,2016,10
3111,2016,10
3801,2016,10
3301,2016,10
802,2016,10
413,2016,10
371,2016,10
2010,2016,10
361,2016,10
802,2016,10
413,2016,10
802,2016,10
3802,2016,10
2403,2016,10
3007,2016,10
3801,2016,10
3802,2016,10
3803,2016,10
3304,2016,10
802,2016,10
3801,2016,10
3801,2016,10
3112,2016,10
3803,2016,10
619,2016,10
2405,2016,10
802,2016,10
2632,2016,10
522,2016,10
2403,2016,10
3001,2016,10
3831,2016,10
3501,2016,10
2403,2016,10
413,2016,10
3111,2016,10
3831,2016,10
2403,2016,10
520,2016,10
3831,2016,10
1102,2016,10
3114,2016,10
802,2016,10
2405,2016,10
2647,2016,10
3125,2016,10
2405,2016,10
3201,2016,10
802,2016,10
3301,2016,10
3111,2016,10
3803,2016,10
301,2016,10
3207,2016,10
3006,2016,10
3114,2016,10
3006,2016,10
3803,2016,10
3114,2016,10
3802,2016,10
3304,2016,10
3006,2016,10
3114,2016,10
3006,2016,10
617,2016,10
2401,2016,10
3301,2016,10
802,2016,10
614,2016,10
2629,2016,10
3831,2016,10
3006,2016,10
802,2016,10
2647,2016,10
3802,2016,10
1102,2016,10
3006,2016,10
3803,2016,10
413,2016,10
802,2016,10
3301,2016,10
3301,2016,10
3801,2016,10
3410,2016,10
3006,2016,10
3802,2016,10
1402,2016,10
1849,2016,10
2907,2016,10
3114,2016,10
3114,2016,10
1849,2016,10
3125,2016,10
1402,2016,10
2401,2016,10
413,2016,10
3801,2016,10
1402,2016,10
2647,2016,10
802,2016,10
613,2016,10
3006,2016,10
3208,2016,10
613,2016,10
1874,2016,10
1810,2016,10
1849,2016,10
3410,2016,10
3803,2016,10
3006,2016,10
3831,2016,10
802,2016,10
3114,2016,10
413,2016,10
3114,2016,10
617,2016,10
3114,2016,10
3114,2016,10
3503,2016,10
1810,2016,10
1842,2016,10
3112,2016,10
3115,2016,10
3201,2016,10
3114,2016,10
3831,2016,10
3108,2016,10
3006,2016,10
3831,2016,10
3207,2016,10
3802,2016,10
3803,2016,10
1402,2016,10
3115,2016,10
1402,2016,10
3114,2016,10
3801,2016,10
3201,2016,10
614,2016,10
3115,2016,10
3114,2016,10
3115,2016,10
617,2016,10
3410,2016,10
802,2016,10
3201,2016,10
3410,2016,10
3201,2016,10
2662,2016,10
1847,2016,10
1810,2016,10
1847,2016,10
3125,2016,10
3502,2016,10
613,2016,10
3802,2016,10
3625,2016,10
3803,2016,10
3301,2016,10
2610,2016,10
3803,2016,10
614,2016,10
3125,2016,10
3831,2016,10
3114,2016,10
3006,2016,10
1841,2016,10
3410,2016,10
1402,2016,10
802,2016,10
3410,2016,10
2647,2016,10
614,2016,10
3201,2016,10
3410,2016,10
423,2016,10
3301,2016,10
3410,2016,10
802,2016,10
1830,2016,10
3801,2016,10
3410,2016,10
802,2016,10
3114,2016,10
1402,2016,10
3802,2016,10
1402,2016,10
1843,2016,10
3130,2016,10
1501,2016,10
1841,2016,10
1300,2016,10
3125,2016,10
3207,2016,10
2647,2016,10
613,2016,10
735,2016,10
2007,2016,10
3410,2016,10
3301,2016,10
520,2016,10
2647,2016,10
2662,2016,10
3801,2016,10
735,2016,10
3802,2016,10
3803,2016,10
3410,2016,10
2101,2016,10
2907,2016,10
3831,2016,10
1300,2016,10
3301,2016,10
3114,2016,10
3501,2016,10
3502,2016,10
3410,2016,10
3802,2016,10
3301,2016,10
3410,2016,10
3802,2016,10
3301,2016,10
3001,2016,10
540,2016,10
617,2016,10
619,2016,10
413,2016,10
423,2016,10
3301,2016,10
724,2016,10
3831,2016,10
614,2016,10
3801,2016,10
3006,2016,10
3008,2016,10
3201,2016,10
3006,2016,10
3301,2016,10
3803,2016,10
3803,2016,10
802,2016,10
2647,2016,10
3111,2016,10
3301,2016,10
2403,2016,10
2405,2016,10
2657,2016,10
3304,2016,10
3006,2016,10
3831,2016,10
3006,2016,10
3111,2016,10
1601,2016,10
3801,2016,10
619,2016,10
3304,2016,10
3114,2016,10
3111,2016,10
802,2016,10
1402,2016,10
2006,2016,10
2647,2016,10
301,2016,10
1402,2016,10
1402,2016,10
301,2016,10
3111,2016,10
3802,2016,10
3006,2016,10
3304,2016,10
3106,2016,10
3111,2016,10
1102,2016,10
2623,2016,10
3125,2016,10
3130,2016,10
3125,2016,10
2610,2016,10
1102,2015,10
617,2015,10
3125,2016,10
3125,2016,10
1849,2016,10
1107,2015,10
3115,2016,10
1810,2016,10
3115,2016,10
2610,2016,10
3125,2016,10
617,2015,10
1109,2015,10
1102,2015,10
2660,2016,10
3125,2016,10
2405,2016,10
2610,2016,10
2647,2016,10
3115,2016,10
1502,2016,10
3115,2015,10
1102,2015,10
802,2015,10
1102,2015,10
3114,2015,10
615,2015,10
3115,2015,10
2629,2015,10
3115,2015,10
619,2015,10
617,2015,10
619,2015,10
619,2015,10
3201,2015,10
1109,2015,10
3201,2015,10
3115,2015,10
1102,2015,10
619,2015,10
724,2015,10
727,2015,10
3201,2015,10
2647,2015,10
1102,2015,10
1201,2015,10
2647,2015,10
619,2015,10
3208,2015,10
3201,2015,10
1102,2015,10
3201,2015,10
3115,2015,10
3201,2015,10
3201,2015,10
1106,2015,10
617,2015,10
2629,2015,10
1001,2015,10
1106,2015,10
3201,2015,10
3201,2015,10
3201,2015,10
802,2015,10
619,2015,10
3502,2015,10
3831,2015,10
3502,2015,10
3501,2015,10
1102,2015,10
1106,2015,10
3831,2015,10
615,2015,10
3831,2015,10
3208,2015,10
3831,2015,10
724,2015,10
3201,2015,10
2647,2015,10
520,2015,10
1106,2015,10
1402,2015,10
614,2015,10
522,2015,10
619,2015,10
1102,2015,10
617,2015,10
1106,2015,10
520,2015,10
1304,2015,10
522,2015,10
617,2015,10
727,2015,10
619,2015,10
617,2015,10
1106,2015,10
617,2015,10
1106,2015,10
617,2015,10
1106,2015,10
1102,2015,10
2647,2015,10
617,2015,10
617,2015,10
1402,2015,10
1106,2015,10
301,2015,10
1001,2015,10
1102,2015,10
617,2015,10
2647,2015,10
1106,2015,10
1102,2015,10
1001,2015,10
619,2015,10
619,2015,10
727,2015,10
2647,2015,10
522,2015,10
3115,2015,10
3501,2015,10
3502,2015,10
619,2015,10
1106,2015,10
614,2015,10
616,2015,10
727,2015,10
2647,2015,10
619,2015,10
3201,2015,10
1106,2015,10
3201,2015,10
614,2015,10
522,2015,10
614,2015,10
1300,2017,10
613,2017,10
3125,2017,10
1001,2015,10
3201,2015,10
1402,2015,10
619,2015,10
614,2015,10
3831,2015,10
2628,2015,10
3115,2015,10
3301,2015,10
3114,2015,10
3114,2015,10
3201,2015,10
613,2015,10
617,2015,10
1402,2015,10
619,2015,10
522,2015,10
413,2015,10
613,2015,10
1106,2015,10
616,2015,10
617,2015,10
1106,2015,10
617,2015,10
3201,2015,10
301,2015,10
1402,2015,10
619,2015,10
1402,2015,10
613,2015,10
619,2015,10
619,2015,10
1102,2015,10
3201,2015,10
3201,2015,10
1102,2015,10
614,2015,10
616,2015,10
3802,2015,10
614,2015,10
1106,2015,10
724,2015,10
2647,2015,10
724,2015,10
3114,2015,10
1102,2015,10
617,2015,10
1402,2015,10
2647,2015,10
3501,2015,10
617,2015,10
3501,2015,10
3502,2015,10
619,2015,10
802,2015,10
619,2015,10
3201,2015,10
617,2015,10
3831,2015,10
1102,2015,10
613,2015,10
613,2015,10
3201,2015,10
2647,2015,10
520,2015,10
614,2015,10
617,2015,10
614,2015,10
1106,2015,10
3831,2015,10
617,2015,10
2629,2015,10
706,2015,10
2629,2015,10
3831,2015,10
1102,2015,10
3109,2015,10
802,2015,10
3007,2015,10
1102,2015,10
2629,2015,10
614,2015,10
2629,2015,10
1102,2015,10
1106,2015,10
1001,2015,10
1106,2015,10
2647,2015,10
1402,2015,10
3620,2015,10
3831,2015,10
1106,2015,10
1102,2015,10
2647,2015,10
616,2015,10
3201,2015,10
3831,2015,10
616,2015,10
616,2015,10
3115,2015,10
1402,2015,10
3831,2015,10
617,2015,10
1106,2015,10
2628,2015,10
3201,2015,10
1102,2015,10
1001,2015,10
2647,2015,10
802,2015,10
3115,2015,10
617,2015,10
1102,2015,10
617,2015,10
617,2015,10
3207,2015,10
619,2015,10
3115,2015,10
2647,2015,10
1106,2015,10
614,2015,10
3207,2015,10
1402,2015,10
3502,2015,10
3501,2015,10
1402,2015,10
2629,2015,10
3502,2015,10
3501,2015,10
619,2015,10
3201,2015,10
3201,2015,10
3831,2015,10
3831,2015,10
522,2015,10
617,2015,10
617,2015,10
3831,2015,10
616,2015,10
3201,2015,10
614,2015,10
3201,2015,10
3201,2015,10
617,2015,10
1402,2015,10
1402,2015,10
1106,2015,10
614,2015,10
1402,2015,10
3301,2015,10
614,2015,10
3831,2015,10
2647,2015,10
3802,2015,10
614,2015,10
617,2015,10
3202,2015,10
3831,2015,10
3831,2015,10
423,2015,10
3001,2015,10
614,2015,10
724,2015,10
3831,2015,10
3831,2015,10
3207,2015,10
614,2015,10
2646,2015,10
2660,2015,10
3301,2015,10
3502,2015,10
2657,2015,10
520,2015,10
522,2015,10
3410,2015,10
520,2015,10
1402,2015,10
3304,2015,10
3502,2015,10
3501,2015,10
3304,2015,10
802,2015,10
301,2015,10
2660,2015,10
520,2015,10
1402,2015,10
3006,2015,10
520,2015,10
802,2015,10
3006,2015,10
301,2015,10
801,2015,10
423,2015,10
3410,2015,10
3831,2015,10
3018,2015,10
802,2015,10
522,2015,10
3170,2015,10
802,2015,10
3125,2015,10
3410,2015,10
2905,2015,10
413,2015,10
802,2015,10
802,2015,10
3114,2015,10
3207,2015,10
3115,2015,10
802,2015,10
3831,2015,10
3501,2015,10
3831,2015,10
3114,2015,10
3410,2015,10
1402,2015,10
2405,2015,10
3115,2015,10
1831,2015,10
3112,2015,10
3830,2015,10
1402,2015,10
301,2015,10
522,2015,10
3501,2015,10
3502,2015,10
3502,2015,10
3502,2015,10
2905,2015,10
3801,2015,10
3006,2015,10
1402,2015,10
1402,2015,10
3114,2015,10
3301,2015,10
3008,2015,10
3108,2015,10
301,2015,10
413,2015,10
361,2015,10
3125,2015,10
1849,2015,10
1501,2015,10
802,2015,10
2900,2015,10
2906,2015,10
619,2015,10
1849,2015,10
1810,2015,10
2647,2015,10
3001,2015,10
2647,2015,10
1830,2015,10
617,2015,10
2907,2015,10
617,2015,10
2900,2015,10
3115,2015,10
619,2015,10
724,2015,10
706,2015,10
3006,2015,10
